epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,54190.8,1.54109,1.10757,1.18173,0.80222,0.69465,0.77412,0.48714,1.39894,0.85283,1.15299,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,54794.5,1.54079,1.11153,1.17447,0.78917,0.70141,0.7731,0.48786,1.39734,0.85113,1.1518,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,55398.7,1.53899,1.10519,1.17206,0.8022,0.69703,0.77473,0.48906,1.39651,0.85007,1.15101,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,55998.7,1.53268,1.09924,1.17183,0.81428,0.69311,0.77502,0.48854,1.39519,0.85106,1.15,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,56604.5,1.53121,1.10071,1.17119,0.78716,0.7089,0.77634,0.48881,1.39481,0.84784,1.14932,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,57207.1,1.53231,1.09483,1.17599,0.79135,0.71006,0.77794,0.48986,1.39291,0.84665,1.14881,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,57810.9,1.53293,1.09722,1.1765,0.81252,0.70065,0.77859,0.49074,1.39264,0.84422,1.14846,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,58414.2,1.52843,1.0861,1.17041,0.79826,0.70937,0.77911,0.49159,1.39381,0.8426,1.14846,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,59015.1,1.53115,1.09429,1.17193,0.80658,0.7058,0.7793,0.49199,1.39402,0.84101,1.14784,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,59615.5,1.52479,1.08821,1.17366,0.81533,0.70523,0.77995,0.49211,1.39242,0.83734,1.14808,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,60221.4,1.52564,1.08512,1.16981,0.82514,0.69971,0.78166,0.49333,1.39172,0.83507,1.14768,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,60822.6,1.52881,1.08772,1.16953,0.81582,0.70573,0.782,0.49467,1.39088,0.83472,1.14716,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,61426.6,1.52704,1.08978,1.16846,0.81408,0.70361,0.78312,0.49617,1.38935,0.83489,1.14668,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,62033.1,1.51858,1.07094,1.16852,0.80959,0.70868,0.78475,0.49715,1.3888,0.83377,1.14617,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,62632.2,1.52045,1.07911,1.16493,0.81557,0.70597,0.78543,0.49732,1.38866,0.83054,1.14624,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,63234.8,1.51309,1.06941,1.16345,0.82145,0.7068,0.78631,0.49853,1.38753,0.82987,1.14558,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,63838.4,1.50984,1.06684,1.16422,0.83163,0.70504,0.78932,0.50018,1.38702,0.82577,1.14497,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,64439.6,1.51822,1.06938,1.16153,0.81219,0.71458,0.78906,0.50058,1.38647,0.82551,1.14419,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,65044.8,1.50665,1.0662,1.16212,0.80293,0.7263,0.79211,0.50181,1.38586,0.82412,1.14368,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,65651.8,1.50964,1.06915,1.15901,0.79106,0.73204,0.79232,0.50195,1.38509,0.82272,1.14317,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,66252.6,1.50233,1.05706,1.15673,0.79788,0.73058,0.79269,0.50172,1.38474,0.82214,1.14174,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
